"","date","time","DAY_OF_WEEK","AIRLINE","ORIGIN_AIRPORT","SCHEDULED_DEPARTURE","DEPARTURE_DELAY","CANCELLED","wind_speed","wind_direction","temperature","pressure","humidity","location","tempC","tempCat","pressureCat"
"1","2015-01-01","06:00",4,"DL","LGA",600,4,FALSE,3,251,266.667,1019,52,"New York",-6,"bitter","high pressure"
"2","2015-01-01","06:00",4,"B6","JFK",600,-3,FALSE,3,251,266.667,1019,52,"New York",-6,"bitter","high pressure"
"3","2015-01-01","06:00",4,"AA","JFK",545,55,FALSE,3,251,266.667,1019,52,"New York",-6,"bitter","high pressure"
"4","2015-01-01","06:00",4,"B6","LGA",600,0,FALSE,3,251,266.667,1019,52,"New York",-6,"bitter","high pressure"
"5","2015-01-01","06:00",4,"B6","JFK",545,0,FALSE,3,251,266.667,1019,52,"New York",-6,"bitter","high pressure"
"6","2015-01-01","06:00",4,"B6","EWR",600,-4,FALSE,3,251,266.667,1019,52,"New York",-6,"bitter","high pressure"
"7","2015-01-01","07:00",4,"B6","LGA",729,-7,FALSE,3,251,266.667,1019,52,"New York",-6,"bitter","high pressure"
"8","2015-01-01","07:00",4,"DL","LGA",705,-4,FALSE,3,251,266.667,1019,52,"New York",-6,"bitter","high pressure"
"9","2015-01-01","07:00",4,"AA","JFK",652,-3,FALSE,3,251,266.667,1019,52,"New York",-6,"bitter","high pressure"
"10","2015-01-01","07:00",4,"AA","LGA",645,-4,FALSE,3,251,266.667,1019,52,"New York",-6,"bitter","high pressure"
"11","2015-01-01","07:00",4,"UA","LGA",729,11,FALSE,3,251,266.667,1019,52,"New York",-6,"bitter","high pressure"
"12","2015-01-01","07:00",4,"AA","LGA",700,-4,FALSE,3,251,266.667,1019,52,"New York",-6,"bitter","high pressure"
"13","2015-01-01","07:00",4,"B6","JFK",633,-8,FALSE,3,251,266.667,1019,52,"New York",-6,"bitter","high pressure"
"14","2015-01-01","07:00",4,"B6","JFK",655,-10,FALSE,3,251,266.667,1019,52,"New York",-6,"bitter","high pressure"
"15","2015-01-01","07:00",4,"VX","JFK",700,-5,FALSE,3,251,266.667,1019,52,"New York",-6,"bitter","high pressure"
"16","2015-01-01","07:00",4,"WN","LGA",720,0,FALSE,3,251,266.667,1019,52,"New York",-6,"bitter","high pressure"
"17","2015-01-01","07:00",4,"DL","LGA",705,-6,FALSE,3,251,266.667,1019,52,"New York",-6,"bitter","high pressure"
"18","2015-01-01","07:00",4,"B6","JFK",630,-3,FALSE,3,251,266.667,1019,52,"New York",-6,"bitter","high pressure"
"19","2015-01-01","07:00",4,"US","JFK",630,-2,FALSE,3,251,266.667,1019,52,"New York",-6,"bitter","high pressure"
"20","2015-01-01","07:00",4,"AA","JFK",700,-11,FALSE,3,251,266.667,1019,52,"New York",-6,"bitter","high pressure"
"21","2015-01-01","08:00",4,"EV","EWR",800,15,FALSE,3,258,266.576,1018,57,"New York",-7,"bitter","high pressure"
"22","2015-01-01","08:00",4,"US","JFK",815,-2,FALSE,3,258,266.576,1018,57,"New York",-7,"bitter","high pressure"
"23","2015-01-01","08:00",4,"B6","JFK",829,-7,FALSE,3,258,266.576,1018,57,"New York",-7,"bitter","high pressure"
"24","2015-01-01","08:00",4,"B6","JFK",740,-5,FALSE,3,258,266.576,1018,57,"New York",-7,"bitter","high pressure"
"25","2015-01-01","08:00",4,"EV","EWR",814,11,FALSE,3,258,266.576,1018,57,"New York",-7,"bitter","high pressure"
"26","2015-01-01","08:00",4,"DL","LGA",800,0,FALSE,3,258,266.576,1018,57,"New York",-7,"bitter","high pressure"
"27","2015-01-01","08:00",4,"UA","EWR",751,44,FALSE,3,258,266.576,1018,57,"New York",-7,"bitter","high pressure"
"28","2015-01-01","08:00",4,"DL","JFK",815,-8,FALSE,3,258,266.576,1018,57,"New York",-7,"bitter","high pressure"
"29","2015-01-01","08:00",4,"DL","JFK",810,-2,FALSE,3,258,266.576,1018,57,"New York",-7,"bitter","high pressure"
"30","2015-01-01","08:00",4,"DL","JFK",800,-7,FALSE,3,258,266.576,1018,57,"New York",-7,"bitter","high pressure"
"31","2015-01-01","08:00",4,"DL","LGA",805,9,FALSE,3,258,266.576,1018,57,"New York",-7,"bitter","high pressure"
"32","2015-01-01","08:00",4,"UA","EWR",754,13,FALSE,3,258,266.576,1018,57,"New York",-7,"bitter","high pressure"
"33","2015-01-01","08:00",4,"DL","JFK",815,-13,FALSE,3,258,266.576,1018,57,"New York",-7,"bitter","high pressure"
"34","2015-01-01","08:00",4,"UA","EWR",826,-1,FALSE,3,258,266.576,1018,57,"New York",-7,"bitter","high pressure"
"35","2015-01-01","08:00",4,"UA","EWR",820,3,FALSE,3,258,266.576,1018,57,"New York",-7,"bitter","high pressure"
"36","2015-01-01","08:00",4,"DL","LGA",759,-3,FALSE,3,258,266.576,1018,57,"New York",-7,"bitter","high pressure"
"37","2015-01-01","08:00",4,"B6","JFK",745,-7,FALSE,3,258,266.576,1018,57,"New York",-7,"bitter","high pressure"
"38","2015-01-01","08:00",4,"AA","JFK",800,-5,FALSE,3,258,266.576,1018,57,"New York",-7,"bitter","high pressure"
"39","2015-01-01","08:00",4,"VX","JFK",800,-4,FALSE,3,258,266.576,1018,57,"New York",-7,"bitter","high pressure"
"40","2015-01-01","08:00",4,"UA","EWR",758,-1,FALSE,3,258,266.576,1018,57,"New York",-7,"bitter","high pressure"
"41","2015-01-01","09:00",4,"DL","JFK",830,-5,FALSE,3,258,266.576,1018,57,"New York",-7,"bitter","high pressure"
"42","2015-01-01","09:00",4,"DL","JFK",845,1,FALSE,3,258,266.576,1018,57,"New York",-7,"bitter","high pressure"
"43","2015-01-01","09:00",4,"AA","JFK",830,-6,FALSE,3,258,266.576,1018,57,"New York",-7,"bitter","high pressure"
"44","2015-01-01","09:00",4,"DL","LGA",900,0,FALSE,3,258,266.576,1018,57,"New York",-7,"bitter","high pressure"
"45","2015-01-01","09:00",4,"B6","EWR",830,-6,FALSE,3,258,266.576,1018,57,"New York",-7,"bitter","high pressure"
"46","2015-01-01","09:00",4,"B6","JFK",914,7,FALSE,3,258,266.576,1018,57,"New York",-7,"bitter","high pressure"
"47","2015-01-01","09:00",4,"EV","LGA",925,-5,FALSE,3,258,266.576,1018,57,"New York",-7,"bitter","high pressure"
"48","2015-01-01","09:00",4,"DL","JFK",835,49,FALSE,3,258,266.576,1018,57,"New York",-7,"bitter","high pressure"
"49","2015-01-01","09:00",4,"B6","JFK",912,-5,FALSE,3,258,266.576,1018,57,"New York",-7,"bitter","high pressure"
"50","2015-01-01","09:00",4,"DL","JFK",900,25,FALSE,3,258,266.576,1018,57,"New York",-7,"bitter","high pressure"
"51","2015-01-01","09:00",4,"MQ","JFK",900,27,FALSE,3,258,266.576,1018,57,"New York",-7,"bitter","high pressure"
"52","2015-01-01","09:00",4,"UA","EWR",920,3,FALSE,3,258,266.576,1018,57,"New York",-7,"bitter","high pressure"
"53","2015-01-01","09:00",4,"AA","EWR",900,0,FALSE,3,258,266.576,1018,57,"New York",-7,"bitter","high pressure"
"54","2015-01-01","09:00",4,"UA","JFK",830,-5,FALSE,3,258,266.576,1018,57,"New York",-7,"bitter","high pressure"
"55","2015-01-01","09:00",4,"B6","JFK",910,-2,FALSE,3,258,266.576,1018,57,"New York",-7,"bitter","high pressure"
"56","2015-01-01","10:00",4,"WN","LGA",1025,-4,FALSE,3,258,266.576,1018,57,"New York",-7,"bitter","high pressure"
"57","2015-01-01","10:00",4,"B6","LGA",930,-6,FALSE,3,258,266.576,1018,57,"New York",-7,"bitter","high pressure"
"58","2015-01-01","10:00",4,"NK","LGA",940,26,FALSE,3,258,266.576,1018,57,"New York",-7,"bitter","high pressure"
"59","2015-01-01","10:00",4,"EV","EWR",1027,-5,FALSE,3,258,266.576,1018,57,"New York",-7,"bitter","high pressure"
"60","2015-01-01","10:00",4,"US","JFK",1020,-2,FALSE,3,258,266.576,1018,57,"New York",-7,"bitter","high pressure"
"61","2015-01-01","10:00",4,"B6","JFK",950,23,FALSE,3,258,266.576,1018,57,"New York",-7,"bitter","high pressure"
"62","2015-01-01","10:00",4,"US","JFK",959,2,FALSE,3,258,266.576,1018,57,"New York",-7,"bitter","high pressure"
"63","2015-01-01","10:00",4,"B6","JFK",952,-7,FALSE,3,258,266.576,1018,57,"New York",-7,"bitter","high pressure"
"64","2015-01-01","10:00",4,"F9","LGA",945,34,FALSE,3,258,266.576,1018,57,"New York",-7,"bitter","high pressure"
"65","2015-01-01","10:00",4,"B6","LGA",959,-3,FALSE,3,258,266.576,1018,57,"New York",-7,"bitter","high pressure"
"66","2015-01-01","10:00",4,"US","LGA",959,-8,FALSE,3,258,266.576,1018,57,"New York",-7,"bitter","high pressure"
"67","2015-01-01","10:00",4,"UA","LGA",1010,6,FALSE,3,258,266.576,1018,57,"New York",-7,"bitter","high pressure"
"68","2015-01-01","10:00",4,"AA","EWR",1029,3,FALSE,3,258,266.576,1018,57,"New York",-7,"bitter","high pressure"
"69","2015-01-01","10:00",4,"DL","LGA",1000,0,FALSE,3,258,266.576,1018,57,"New York",-7,"bitter","high pressure"
"70","2015-01-01","11:00",4,"B6","JFK",1059,-3,FALSE,3,261,266.449,1019,57,"New York",-7,"bitter","high pressure"
"71","2015-01-01","11:00",4,"B6","JFK",1120,21,FALSE,3,261,266.449,1019,57,"New York",-7,"bitter","high pressure"
"72","2015-01-01","11:00",4,"EV","EWR",1107,-5,FALSE,3,261,266.449,1019,57,"New York",-7,"bitter","high pressure"
"73","2015-01-01","11:00",4,"UA","EWR",1100,11,FALSE,3,261,266.449,1019,57,"New York",-7,"bitter","high pressure"
"74","2015-01-01","11:00",4,"EV","LGA",1100,-10,FALSE,3,261,266.449,1019,57,"New York",-7,"bitter","high pressure"
"75","2015-01-01","11:00",4,"MQ","LGA",1115,-10,FALSE,3,261,266.449,1019,57,"New York",-7,"bitter","high pressure"
"76","2015-01-01","11:00",4,"EV","EWR",1046,0,FALSE,3,261,266.449,1019,57,"New York",-7,"bitter","high pressure"
"77","2015-01-01","11:00",4,"DL","LGA",1033,21,FALSE,3,261,266.449,1019,57,"New York",-7,"bitter","high pressure"
"78","2015-01-01","11:00",4,"B6","JFK",1030,-5,FALSE,3,261,266.449,1019,57,"New York",-7,"bitter","high pressure"
"79","2015-01-01","11:00",4,"DL","JFK",1115,0,FALSE,3,261,266.449,1019,57,"New York",-7,"bitter","high pressure"
"80","2015-01-01","11:00",4,"UA","EWR",1030,6,FALSE,3,261,266.449,1019,57,"New York",-7,"bitter","high pressure"
"81","2015-01-01","11:00",4,"EV","EWR",1036,-10,FALSE,3,261,266.449,1019,57,"New York",-7,"bitter","high pressure"
"82","2015-01-01","11:00",4,"AA","JFK",1100,-5,FALSE,3,261,266.449,1019,57,"New York",-7,"bitter","high pressure"
"83","2015-01-01","11:00",4,"VX","JFK",1030,-9,FALSE,3,261,266.449,1019,57,"New York",-7,"bitter","high pressure"
"84","2015-01-01","12:00",4,"MQ","LGA",1225,122,FALSE,3,261,266.449,1019,57,"New York",-7,"bitter","high pressure"
"85","2015-01-01","12:00",4,"EV","EWR",1229,-8,FALSE,3,261,266.449,1019,57,"New York",-7,"bitter","high pressure"
"86","2015-01-01","12:00",4,"AA","LGA",1215,-7,FALSE,3,261,266.449,1019,57,"New York",-7,"bitter","high pressure"
"87","2015-01-01","12:00",4,"UA","EWR",1135,15,FALSE,3,261,266.449,1019,57,"New York",-7,"bitter","high pressure"
"88","2015-01-01","12:00",4,"DL","JFK",1200,28,FALSE,3,261,266.449,1019,57,"New York",-7,"bitter","high pressure"
"89","2015-01-01","12:00",4,"B6","JFK",1219,0,FALSE,3,261,266.449,1019,57,"New York",-7,"bitter","high pressure"
"90","2015-01-01","12:00",4,"MQ","LGA",1200,-2,FALSE,3,261,266.449,1019,57,"New York",-7,"bitter","high pressure"
"91","2015-01-01","12:00",4,"DL","JFK",1130,0,FALSE,3,261,266.449,1019,57,"New York",-7,"bitter","high pressure"
"92","2015-01-01","12:00",4,"WN","LGA",1225,-2,FALSE,3,261,266.449,1019,57,"New York",-7,"bitter","high pressure"
"93","2015-01-01","12:00",4,"DL","JFK",1140,-2,FALSE,3,261,266.449,1019,57,"New York",-7,"bitter","high pressure"
"94","2015-01-01","12:00",4,"US","JFK",1200,-4,FALSE,3,261,266.449,1019,57,"New York",-7,"bitter","high pressure"
"95","2015-01-01","12:00",4,"DL","LGA",1205,-3,FALSE,3,261,266.449,1019,57,"New York",-7,"bitter","high pressure"
"96","2015-01-01","12:00",4,"UA","EWR",1143,-1,FALSE,3,261,266.449,1019,57,"New York",-7,"bitter","high pressure"
"97","2015-01-01","12:00",4,"DL","LGA",1140,3,FALSE,3,261,266.449,1019,57,"New York",-7,"bitter","high pressure"
"98","2015-01-01","13:00",4,"AA","LGA",1329,-6,FALSE,3,258,267.1786098,1021,62,"New York",-6,"bitter","high pressure"
"99","2015-01-01","13:00",4,"VX","EWR",1300,-1,FALSE,3,258,267.1786098,1021,62,"New York",-6,"bitter","high pressure"
"100","2015-01-01","13:00",4,"US","LGA",1300,-2,FALSE,3,258,267.1786098,1021,62,"New York",-6,"bitter","high pressure"
"101","2015-01-01","13:00",4,"AA","EWR",1300,-4,FALSE,3,258,267.1786098,1021,62,"New York",-6,"bitter","high pressure"
"102","2015-01-01","13:00",4,"B6","JFK",1329,-8,FALSE,3,258,267.1786098,1021,62,"New York",-6,"bitter","high pressure"
"103","2015-01-01","13:00",4,"AA","LGA",1250,4,FALSE,3,258,267.1786098,1021,62,"New York",-6,"bitter","high pressure"
"104","2015-01-01","13:00",4,"UA","EWR",1315,10,FALSE,3,258,267.1786098,1021,62,"New York",-6,"bitter","high pressure"
"105","2015-01-01","13:00",4,"EV","EWR",1320,-4,FALSE,3,258,267.1786098,1021,62,"New York",-6,"bitter","high pressure"
"106","2015-01-01","13:00",4,"DL","EWR",1300,-6,FALSE,3,258,267.1786098,1021,62,"New York",-6,"bitter","high pressure"
"107","2015-01-01","13:00",4,"WN","LGA",1230,-7,FALSE,3,258,267.1786098,1021,62,"New York",-6,"bitter","high pressure"
"108","2015-01-01","13:00",4,"WN","LGA",1325,-2,FALSE,3,258,267.1786098,1021,62,"New York",-6,"bitter","high pressure"
"109","2015-01-01","13:00",4,"B6","EWR",1230,74,FALSE,3,258,267.1786098,1021,62,"New York",-6,"bitter","high pressure"
"110","2015-01-01","13:00",4,"WN","EWR",1240,12,FALSE,3,258,267.1786098,1021,62,"New York",-6,"bitter","high pressure"
"111","2015-01-01","13:00",4,"MQ","JFK",1235,0,FALSE,3,258,267.1786098,1021,62,"New York",-6,"bitter","high pressure"
"112","2015-01-01","13:00",4,"B6","JFK",1245,-3,FALSE,3,258,267.1786098,1021,62,"New York",-6,"bitter","high pressure"
"113","2015-01-01","13:00",4,"UA","EWR",1300,-3,FALSE,3,258,267.1786098,1021,62,"New York",-6,"bitter","high pressure"
"114","2015-01-01","14:00",4,"UA","EWR",1334,-4,FALSE,3,251,268.9913049,1028,76,"New York",-4,"sweater weather","high pressure"
"115","2015-01-01","14:00",4,"B6","EWR",1330,6,FALSE,3,251,268.9913049,1028,76,"New York",-4,"sweater weather","high pressure"
"116","2015-01-01","14:00",4,"EV","EWR",1343,-2,FALSE,3,251,268.9913049,1028,76,"New York",-4,"sweater weather","high pressure"
"117","2015-01-01","14:00",4,"B6","JFK",1330,-3,FALSE,3,251,268.9913049,1028,76,"New York",-4,"sweater weather","high pressure"
"118","2015-01-01","14:00",4,"AA","LGA",1355,-5,FALSE,3,251,268.9913049,1028,76,"New York",-4,"sweater weather","high pressure"
"119","2015-01-01","14:00",4,"WN","EWR",1345,10,FALSE,3,251,268.9913049,1028,76,"New York",-4,"sweater weather","high pressure"
"120","2015-01-01","14:00",4,"EV","LGA",1350,-5,FALSE,3,251,268.9913049,1028,76,"New York",-4,"sweater weather","high pressure"
"121","2015-01-01","14:00",4,"UA","EWR",1359,60,FALSE,3,251,268.9913049,1028,76,"New York",-4,"sweater weather","high pressure"
"122","2015-01-01","14:00",4,"UA","LGA",1400,4,FALSE,3,251,268.9913049,1028,76,"New York",-4,"sweater weather","high pressure"
"123","2015-01-01","14:00",4,"UA","EWR",1345,7,FALSE,3,251,268.9913049,1028,76,"New York",-4,"sweater weather","high pressure"
"124","2015-01-01","14:00",4,"EV","EWR",1411,-6,FALSE,3,251,268.9913049,1028,76,"New York",-4,"sweater weather","high pressure"
"125","2015-01-01","14:00",4,"UA","JFK",1405,1,FALSE,3,251,268.9913049,1028,76,"New York",-4,"sweater weather","high pressure"
"126","2015-01-01","14:00",4,"UA","EWR",1400,16,FALSE,3,251,268.9913049,1028,76,"New York",-4,"sweater weather","high pressure"
"127","2015-01-01","14:00",4,"UA","EWR",1405,9,FALSE,3,251,268.9913049,1028,76,"New York",-4,"sweater weather","high pressure"
"128","2015-01-01","14:00",4,"B6","JFK",1429,-1,FALSE,3,251,268.9913049,1028,76,"New York",-4,"sweater weather","high pressure"
"129","2015-01-01","14:00",4,"B6","LGA",1330,36,FALSE,3,251,268.9913049,1028,76,"New York",-4,"sweater weather","high pressure"
"130","2015-01-01","14:00",4,"MQ","LGA",1355,-10,FALSE,3,251,268.9913049,1028,76,"New York",-4,"sweater weather","high pressure"
"131","2015-01-01","14:00",4,"UA","EWR",1355,16,FALSE,3,251,268.9913049,1028,76,"New York",-4,"sweater weather","high pressure"
"132","2015-01-01","14:00",4,"B6","JFK",1359,-2,FALSE,3,251,268.9913049,1028,76,"New York",-4,"sweater weather","high pressure"
"133","2015-01-01","15:00",4,"B6","JFK",1459,0,FALSE,4,251,269.2617372,1025,69,"New York",-4,"sweater weather","high pressure"
"134","2015-01-01","15:00",4,"UA","EWR",1507,-1,FALSE,4,251,269.2617372,1025,69,"New York",-4,"sweater weather","high pressure"
"135","2015-01-01","15:00",4,"UA","EWR",1451,23,FALSE,4,251,269.2617372,1025,69,"New York",-4,"sweater weather","high pressure"
"136","2015-01-01","15:00",4,"B6","LGA",1445,19,FALSE,4,251,269.2617372,1025,69,"New York",-4,"sweater weather","high pressure"
"137","2015-01-01","15:00",4,"AA","JFK",1445,-7,FALSE,4,251,269.2617372,1025,69,"New York",-4,"sweater weather","high pressure"
"138","2015-01-01","15:00",4,"EV","EWR",1445,-6,FALSE,4,251,269.2617372,1025,69,"New York",-4,"sweater weather","high pressure"
"139","2015-01-01","15:00",4,"DL","LGA",1500,-2,FALSE,4,251,269.2617372,1025,69,"New York",-4,"sweater weather","high pressure"
"140","2015-01-01","15:00",4,"B6","JFK",1529,7,FALSE,4,251,269.2617372,1025,69,"New York",-4,"sweater weather","high pressure"
"141","2015-01-01","15:00",4,"B6","EWR",1520,-2,FALSE,4,251,269.2617372,1025,69,"New York",-4,"sweater weather","high pressure"
"142","2015-01-01","15:00",4,"MQ","LGA",1505,-6,FALSE,4,251,269.2617372,1025,69,"New York",-4,"sweater weather","high pressure"
"143","2015-01-01","15:00",4,"DL","JFK",1430,-5,FALSE,4,251,269.2617372,1025,69,"New York",-4,"sweater weather","high pressure"
"144","2015-01-01","15:00",4,"UA","EWR",1525,-4,FALSE,4,251,269.2617372,1025,69,"New York",-4,"sweater weather","high pressure"
"145","2015-01-01","15:00",4,"UA","EWR",1529,-1,FALSE,4,251,269.2617372,1025,69,"New York",-4,"sweater weather","high pressure"
"146","2015-01-01","15:00",4,"UA","JFK",1515,-1,FALSE,4,251,269.2617372,1025,69,"New York",-4,"sweater weather","high pressure"
"147","2015-01-01","15:00",4,"UA","EWR",1435,-4,FALSE,4,251,269.2617372,1025,69,"New York",-4,"sweater weather","high pressure"
"148","2015-01-01","15:00",4,"B6","JFK",1459,-4,FALSE,4,251,269.2617372,1025,69,"New York",-4,"sweater weather","high pressure"
"149","2015-01-01","15:00",4,"WN","LGA",1520,-2,FALSE,4,251,269.2617372,1025,69,"New York",-4,"sweater weather","high pressure"
"150","2015-01-01","15:00",4,"DL","LGA",1500,-6,FALSE,4,251,269.2617372,1025,69,"New York",-4,"sweater weather","high pressure"
"151","2015-01-01","15:00",4,"EV","EWR",1529,0,FALSE,4,251,269.2617372,1025,69,"New York",-4,"sweater weather","high pressure"
"152","2015-01-01","16:00",4,"AA","JFK",1530,-6,FALSE,4,242,271.4606667,1034,88,"New York",-2,"sweater weather","high pressure"
"153","2015-01-01","16:00",4,"DL","LGA",1600,-3,FALSE,4,242,271.4606667,1034,88,"New York",-2,"sweater weather","high pressure"
"154","2015-01-01","16:00",4,"B6","LGA",1619,2,FALSE,4,242,271.4606667,1034,88,"New York",-2,"sweater weather","high pressure"
"155","2015-01-01","16:00",4,"EV","EWR",1615,0,FALSE,4,242,271.4606667,1034,88,"New York",-2,"sweater weather","high pressure"
"156","2015-01-01","16:00",4,"WN","LGA",1530,-1,FALSE,4,242,271.4606667,1034,88,"New York",-2,"sweater weather","high pressure"
"157","2015-01-01","16:00",4,"B6","JFK",1545,30,FALSE,4,242,271.4606667,1034,88,"New York",-2,"sweater weather","high pressure"
"158","2015-01-01","16:00",4,"AA","LGA",1530,2,FALSE,4,242,271.4606667,1034,88,"New York",-2,"sweater weather","high pressure"
"159","2015-01-01","16:00",4,"DL","JFK",1555,-2,FALSE,4,242,271.4606667,1034,88,"New York",-2,"sweater weather","high pressure"
"160","2015-01-01","16:00",4,"EV","EWR",1538,10,FALSE,4,242,271.4606667,1034,88,"New York",-2,"sweater weather","high pressure"
"161","2015-01-01","16:00",4,"DL","LGA",1545,-9,FALSE,4,242,271.4606667,1034,88,"New York",-2,"sweater weather","high pressure"
"162","2015-01-01","16:00",4,"US","JFK",1620,1,FALSE,4,242,271.4606667,1034,88,"New York",-2,"sweater weather","high pressure"
"163","2015-01-01","16:00",4,"EV","EWR",1553,-4,FALSE,4,242,271.4606667,1034,88,"New York",-2,"sweater weather","high pressure"
"164","2015-01-01","16:00",4,"UA","EWR",1555,6,FALSE,4,242,271.4606667,1034,88,"New York",-2,"sweater weather","high pressure"
"165","2015-01-01","16:00",4,"WN","EWR",1555,5,FALSE,4,242,271.4606667,1034,88,"New York",-2,"sweater weather","high pressure"
"166","2015-01-01","16:00",4,"MQ","JFK",1530,-7,FALSE,4,242,271.4606667,1034,88,"New York",-2,"sweater weather","high pressure"
"167","2015-01-01","16:00",4,"DL","JFK",1530,15,FALSE,4,242,271.4606667,1034,88,"New York",-2,"sweater weather","high pressure"
"168","2015-01-01","16:00",4,"B6","JFK",1629,62,FALSE,4,242,271.4606667,1034,88,"New York",-2,"sweater weather","high pressure"
"169","2015-01-01","16:00",4,"EV","EWR",1613,-7,FALSE,4,242,271.4606667,1034,88,"New York",-2,"sweater weather","high pressure"
"170","2015-01-01","16:00",4,"B6","JFK",1610,-3,FALSE,4,242,271.4606667,1034,88,"New York",-2,"sweater weather","high pressure"
"171","2015-01-01","17:00",4,"VX","JFK",1655,-2,FALSE,5,240,272.1173333,1033,87,"New York",-1,"sweater weather","high pressure"
"172","2015-01-01","17:00",4,"AA","LGA",1630,-2,FALSE,5,240,272.1173333,1033,87,"New York",-1,"sweater weather","high pressure"
"173","2015-01-01","17:00",4,"AA","JFK",1729,-2,FALSE,5,240,272.1173333,1033,87,"New York",-1,"sweater weather","high pressure"
"174","2015-01-01","17:00",4,"AA","JFK",1630,-2,FALSE,5,240,272.1173333,1033,87,"New York",-1,"sweater weather","high pressure"
"175","2015-01-01","17:00",4,"UA","EWR",1640,11,FALSE,5,240,272.1173333,1033,87,"New York",-1,"sweater weather","high pressure"
"176","2015-01-01","17:00",4,"AA","JFK",1700,NA,TRUE,5,240,272.1173333,1033,87,"New York",-1,"sweater weather","high pressure"
"177","2015-01-01","17:00",4,"UA","EWR",1649,107,FALSE,5,240,272.1173333,1033,87,"New York",-1,"sweater weather","high pressure"
"178","2015-01-01","17:00",4,"UA","EWR",1630,4,FALSE,5,240,272.1173333,1033,87,"New York",-1,"sweater weather","high pressure"
"179","2015-01-01","17:00",4,"WN","EWR",1655,0,FALSE,5,240,272.1173333,1033,87,"New York",-1,"sweater weather","high pressure"
"180","2015-01-01","17:00",4,"VX","JFK",1630,-2,FALSE,5,240,272.1173333,1033,87,"New York",-1,"sweater weather","high pressure"
"181","2015-01-01","17:00",4,"MQ","JFK",1725,0,FALSE,5,240,272.1173333,1033,87,"New York",-1,"sweater weather","high pressure"
"182","2015-01-01","17:00",4,"DL","LGA",1630,-6,FALSE,5,240,272.1173333,1033,87,"New York",-1,"sweater weather","high pressure"
"183","2015-01-01","17:00",4,"EV","EWR",1641,-8,FALSE,5,240,272.1173333,1033,87,"New York",-1,"sweater weather","high pressure"
"184","2015-01-01","17:00",4,"UA","LGA",1717,-6,FALSE,5,240,272.1173333,1033,87,"New York",-1,"sweater weather","high pressure"
"185","2015-01-01","17:00",4,"B6","JFK",1647,42,FALSE,5,240,272.1173333,1033,87,"New York",-1,"sweater weather","high pressure"
"186","2015-01-01","17:00",4,"DL","EWR",1655,-7,FALSE,5,240,272.1173333,1033,87,"New York",-1,"sweater weather","high pressure"
"187","2015-01-01","18:00",4,"UA","EWR",1745,-3,FALSE,4,244,271.9492191,1024,70,"New York",-1,"sweater weather","high pressure"
"188","2015-01-01","18:00",4,"DL","JFK",1743,-1,FALSE,4,244,271.9492191,1024,70,"New York",-1,"sweater weather","high pressure"
"189","2015-01-01","18:00",4,"DL","JFK",1815,25,FALSE,4,244,271.9492191,1024,70,"New York",-1,"sweater weather","high pressure"
"190","2015-01-01","18:00",4,"UA","EWR",1800,18,FALSE,4,244,271.9492191,1024,70,"New York",-1,"sweater weather","high pressure"
"191","2015-01-01","18:00",4,"WN","EWR",1800,-2,FALSE,4,244,271.9492191,1024,70,"New York",-1,"sweater weather","high pressure"
"192","2015-01-01","18:00",4,"UA","EWR",1748,-3,FALSE,4,244,271.9492191,1024,70,"New York",-1,"sweater weather","high pressure"
"193","2015-01-01","18:00",4,"UA","EWR",1746,8,FALSE,4,244,271.9492191,1024,70,"New York",-1,"sweater weather","high pressure"
"194","2015-01-01","18:00",4,"MQ","LGA",1730,0,FALSE,4,244,271.9492191,1024,70,"New York",-1,"sweater weather","high pressure"
"195","2015-01-01","18:00",4,"AA","JFK",1730,-6,FALSE,4,244,271.9492191,1024,70,"New York",-1,"sweater weather","high pressure"
"196","2015-01-01","18:00",4,"WN","LGA",1805,-2,FALSE,4,244,271.9492191,1024,70,"New York",-1,"sweater weather","high pressure"
"197","2015-01-01","18:00",4,"US","LGA",1740,-6,FALSE,4,244,271.9492191,1024,70,"New York",-1,"sweater weather","high pressure"
"198","2015-01-01","18:00",4,"B6","JFK",1739,-6,FALSE,4,244,271.9492191,1024,70,"New York",-1,"sweater weather","high pressure"
"199","2015-01-01","18:00",4,"AA","LGA",1815,-12,FALSE,4,244,271.9492191,1024,70,"New York",-1,"sweater weather","high pressure"
"200","2015-01-01","18:00",4,"AA","JFK",1730,-5,FALSE,4,244,271.9492191,1024,70,"New York",-1,"sweater weather","high pressure"
"201","2015-01-01","18:00",4,"UA","EWR",1824,10,FALSE,4,244,271.9492191,1024,70,"New York",-1,"sweater weather","high pressure"
"202","2015-01-01","18:00",4,"DL","LGA",1730,16,FALSE,4,244,271.9492191,1024,70,"New York",-1,"sweater weather","high pressure"
"203","2015-01-01","19:00",4,"EV","EWR",1910,-3,FALSE,4,240,272.8382788,1025,73,"New York",0,"sweater weather","high pressure"
"204","2015-01-01","19:00",4,"UA","EWR",1830,49,FALSE,4,240,272.8382788,1025,73,"New York",0,"sweater weather","high pressure"
"205","2015-01-01","19:00",4,"US","JFK",1830,-1,FALSE,4,240,272.8382788,1025,73,"New York",0,"sweater weather","high pressure"
"206","2015-01-01","19:00",4,"DL","JFK",1845,-5,FALSE,4,240,272.8382788,1025,73,"New York",0,"sweater weather","high pressure"
