"","DateTime","DAY_OF_WEEK","AIRLINE","ORIGIN_AIRPORT","Pressure","Wind.Speed","Wind.Direction","humidity","delay","tempC"
"1","2015-01-01 00:00",4,"B6","JFK",1022,2,249,59,0,-5
"2","2015-01-01 06:00",4,"AA","JFK",1019,3,251,52,1,-6
"3","2015-01-01 06:00",4,"B6","JFK",1019,3,251,52,0,-6
"4","2015-01-01 06:00",4,"B6","LGA",1019,3,251,52,0,-6
"5","2015-01-01 06:00",4,"B6","JFK",1019,3,251,52,0,-6
"6","2015-01-01 06:00",4,"B6","EWR",1019,3,251,52,0,-6
"7","2015-01-01 06:00",4,"DL","LGA",1019,3,251,52,0,-6
"8","2015-01-01 07:00",4,"US","JFK",1019,3,251,52,0,-6
"9","2015-01-01 07:00",4,"B6","JFK",1019,3,251,52,0,-6
"10","2015-01-01 07:00",4,"B6","JFK",1019,3,251,52,0,-6
"11","2015-01-01 07:00",4,"AA","LGA",1019,3,251,52,0,-6
"12","2015-01-01 07:00",4,"AA","JFK",1019,3,251,52,0,-6
"13","2015-01-01 07:00",4,"B6","JFK",1019,3,251,52,0,-6
"14","2015-01-01 07:00",4,"VX","JFK",1019,3,251,52,0,-6
"15","2015-01-01 07:00",4,"AA","JFK",1019,3,251,52,0,-6
"16","2015-01-01 07:00",4,"AA","LGA",1019,3,251,52,0,-6
"17","2015-01-01 07:00",4,"DL","LGA",1019,3,251,52,0,-6
"18","2015-01-01 07:00",4,"DL","LGA",1019,3,251,52,0,-6
"19","2015-01-01 07:00",4,"WN","LGA",1019,3,251,52,0,-6
"20","2015-01-01 07:00",4,"UA","LGA",1019,3,251,52,0,-6
"21","2015-01-01 07:00",4,"B6","LGA",1019,3,251,52,0,-6
"22","2015-01-01 08:00",4,"B6","JFK",1018,3,258,57,0,-7
"23","2015-01-01 08:00",4,"B6","JFK",1018,3,258,57,0,-7
"24","2015-01-01 08:00",4,"UA","EWR",1018,3,258,57,1,-7
"25","2015-01-01 08:00",4,"UA","EWR",1018,3,258,57,0,-7
"26","2015-01-01 08:00",4,"UA","EWR",1018,3,258,57,0,-7
"27","2015-01-01 08:00",4,"DL","LGA",1018,3,258,57,0,-7
"28","2015-01-01 08:00",4,"VX","JFK",1018,3,258,57,0,-7
"29","2015-01-01 08:00",4,"AA","JFK",1018,3,258,57,0,-7
"30","2015-01-01 08:00",4,"DL","JFK",1018,3,258,57,0,-7
"31","2015-01-01 08:00",4,"DL","LGA",1018,3,258,57,0,-7
"32","2015-01-01 08:00",4,"EV","EWR",1018,3,258,57,1,-7
"33","2015-01-01 08:00",4,"DL","LGA",1018,3,258,57,0,-7
"34","2015-01-01 08:00",4,"DL","JFK",1018,3,258,57,0,-7
"35","2015-01-01 08:00",4,"EV","EWR",1018,3,258,57,0,-7
"36","2015-01-01 08:00",4,"US","JFK",1018,3,258,57,0,-7
"37","2015-01-01 08:00",4,"DL","JFK",1018,3,258,57,0,-7
"38","2015-01-01 08:00",4,"DL","JFK",1018,3,258,57,0,-7
"39","2015-01-01 08:00",4,"UA","EWR",1018,3,258,57,0,-7
"40","2015-01-01 08:00",4,"UA","EWR",1018,3,258,57,0,-7
"41","2015-01-01 08:00",4,"B6","JFK",1018,3,258,57,0,-7
"42","2015-01-01 09:00",4,"UA","JFK",1018,3,258,57,0,-7
"43","2015-01-01 09:00",4,"B6","EWR",1018,3,258,57,0,-7
"44","2015-01-01 09:00",4,"DL","JFK",1018,3,258,57,0,-7
"45","2015-01-01 09:00",4,"AA","JFK",1018,3,258,57,0,-7
"46","2015-01-01 09:00",4,"DL","JFK",1018,3,258,57,1,-7
"47","2015-01-01 09:00",4,"DL","JFK",1018,3,258,57,0,-7
"48","2015-01-01 09:00",4,"AA","EWR",1018,3,258,57,0,-7
"49","2015-01-01 09:00",4,"DL","JFK",1018,3,258,57,1,-7
"50","2015-01-01 09:00",4,"DL","LGA",1018,3,258,57,0,-7
"51","2015-01-01 09:00",4,"MQ","JFK",1018,3,258,57,1,-7
"52","2015-01-01 09:00",4,"B6","JFK",1018,3,258,57,0,-7
"53","2015-01-01 09:00",4,"B6","JFK",1018,3,258,57,0,-7
"54","2015-01-01 09:00",4,"B6","JFK",1018,3,258,57,0,-7
"55","2015-01-01 09:00",4,"UA","EWR",1018,3,258,57,0,-7
"56","2015-01-01 09:00",4,"EV","LGA",1018,3,258,57,0,-7
"57","2015-01-01 10:00",4,"B6","LGA",1018,3,258,57,0,-7
"58","2015-01-01 10:00",4,"NK","LGA",1018,3,258,57,1,-7
"59","2015-01-01 10:00",4,"F9","LGA",1018,3,258,57,1,-7
"60","2015-01-01 10:00",4,"B6","JFK",1018,3,258,57,1,-7
"61","2015-01-01 10:00",4,"B6","JFK",1018,3,258,57,0,-7
"62","2015-01-01 10:00",4,"US","JFK",1018,3,258,57,0,-7
"63","2015-01-01 10:00",4,"US","LGA",1018,3,258,57,0,-7
"64","2015-01-01 10:00",4,"B6","LGA",1018,3,258,57,0,-7
"65","2015-01-01 10:00",4,"DL","LGA",1018,3,258,57,0,-7
"66","2015-01-01 10:00",4,"UA","LGA",1018,3,258,57,0,-7
"67","2015-01-01 10:00",4,"US","JFK",1018,3,258,57,0,-7
"68","2015-01-01 10:00",4,"WN","LGA",1018,3,258,57,0,-7
"69","2015-01-01 10:00",4,"EV","EWR",1018,3,258,57,0,-7
"70","2015-01-01 10:00",4,"AA","EWR",1018,3,258,57,0,-7
"71","2015-01-01 11:00",4,"UA","EWR",1019,3,261,57,0,-7
"72","2015-01-01 11:00",4,"VX","JFK",1019,3,261,57,0,-7
"73","2015-01-01 11:00",4,"B6","JFK",1019,3,261,57,0,-7
"74","2015-01-01 11:00",4,"DL","LGA",1019,3,261,57,1,-7
"75","2015-01-01 11:00",4,"EV","EWR",1019,3,261,57,0,-7
"76","2015-01-01 11:00",4,"EV","EWR",1019,3,261,57,0,-7
"77","2015-01-01 11:00",4,"B6","JFK",1019,3,261,57,0,-7
"78","2015-01-01 11:00",4,"UA","EWR",1019,3,261,57,0,-7
"79","2015-01-01 11:00",4,"AA","JFK",1019,3,261,57,0,-7
"80","2015-01-01 11:00",4,"EV","LGA",1019,3,261,57,0,-7
"81","2015-01-01 11:00",4,"EV","EWR",1019,3,261,57,0,-7
"82","2015-01-01 11:00",4,"DL","JFK",1019,3,261,57,0,-7
"83","2015-01-01 11:00",4,"MQ","LGA",1019,3,261,57,0,-7
"84","2015-01-01 11:00",4,"B6","JFK",1019,3,261,57,1,-7
"85","2015-01-01 12:00",4,"DL","JFK",1019,3,261,57,0,-7
"86","2015-01-01 12:00",4,"UA","EWR",1019,3,261,57,1,-7
"87","2015-01-01 12:00",4,"DL","JFK",1019,3,261,57,0,-7
"88","2015-01-01 12:00",4,"DL","LGA",1019,3,261,57,0,-7
"89","2015-01-01 12:00",4,"UA","EWR",1019,3,261,57,0,-7
"90","2015-01-01 12:00",4,"US","JFK",1019,3,261,57,0,-7
"91","2015-01-01 12:00",4,"DL","JFK",1019,3,261,57,1,-7
"92","2015-01-01 12:00",4,"MQ","LGA",1019,3,261,57,0,-7
"93","2015-01-01 12:00",4,"DL","LGA",1019,3,261,57,0,-7
"94","2015-01-01 12:00",4,"AA","LGA",1019,3,261,57,0,-7
"95","2015-01-01 12:00",4,"B6","JFK",1019,3,261,57,0,-7
"96","2015-01-01 12:00",4,"WN","LGA",1019,3,261,57,0,-7
"97","2015-01-01 12:00",4,"MQ","LGA",1019,3,261,57,1,-7
"98","2015-01-01 12:00",4,"EV","EWR",1019,3,261,57,0,-7
"99","2015-01-01 13:00",4,"WN","LGA",1021,3,258,62,0,-6
"100","2015-01-01 13:00",4,"B6","EWR",1021,3,258,62,1,-6
"101","2015-01-01 13:00",4,"MQ","JFK",1021,3,258,62,0,-6
"102","2015-01-01 13:00",4,"WN","EWR",1021,3,258,62,0,-6
"103","2015-01-01 13:00",4,"B6","JFK",1021,3,258,62,0,-6
"104","2015-01-01 13:00",4,"AA","LGA",1021,3,258,62,0,-6
"105","2015-01-01 13:00",4,"US","LGA",1021,3,258,62,0,-6
"106","2015-01-01 13:00",4,"VX","EWR",1021,3,258,62,0,-6
"107","2015-01-01 13:00",4,"UA","EWR",1021,3,258,62,0,-6
"108","2015-01-01 13:00",4,"AA","EWR",1021,3,258,62,0,-6
"109","2015-01-01 13:00",4,"DL","EWR",1021,3,258,62,0,-6
"110","2015-01-01 13:00",4,"UA","EWR",1021,3,258,62,0,-6
"111","2015-01-01 13:00",4,"EV","EWR",1021,3,258,62,0,-6
"112","2015-01-01 13:00",4,"WN","LGA",1021,3,258,62,0,-6
"113","2015-01-01 13:00",4,"AA","LGA",1021,3,258,62,0,-6
"114","2015-01-01 13:00",4,"B6","JFK",1021,3,258,62,0,-6
"115","2015-01-01 14:00",4,"B6","EWR",1028,3,251,76,0,-4
"116","2015-01-01 14:00",4,"B6","LGA",1028,3,251,76,1,-4
"117","2015-01-01 14:00",4,"B6","JFK",1028,3,251,76,0,-4
"118","2015-01-01 14:00",4,"UA","EWR",1028,3,251,76,0,-4
"119","2015-01-01 14:00",4,"EV","EWR",1028,3,251,76,0,-4
"120","2015-01-01 14:00",4,"WN","EWR",1028,3,251,76,0,-4
"121","2015-01-01 14:00",4,"UA","EWR",1028,3,251,76,0,-4
"122","2015-01-01 14:00",4,"EV","LGA",1028,3,251,76,0,-4
"123","2015-01-01 14:00",4,"UA","EWR",1028,3,251,76,1,-4
"124","2015-01-01 14:00",4,"AA","LGA",1028,3,251,76,0,-4
"125","2015-01-01 14:00",4,"MQ","LGA",1028,3,251,76,0,-4
"126","2015-01-01 14:00",4,"UA","EWR",1028,3,251,76,1,-4
"127","2015-01-01 14:00",4,"B6","JFK",1028,3,251,76,0,-4
"128","2015-01-01 14:00",4,"UA","EWR",1028,3,251,76,1,-4
"129","2015-01-01 14:00",4,"UA","LGA",1028,3,251,76,0,-4
"130","2015-01-01 14:00",4,"UA","JFK",1028,3,251,76,0,-4
"131","2015-01-01 14:00",4,"UA","EWR",1028,3,251,76,0,-4
"132","2015-01-01 14:00",4,"EV","EWR",1028,3,251,76,0,-4
"133","2015-01-01 14:00",4,"B6","JFK",1028,3,251,76,0,-4
"134","2015-01-01 15:00",4,"DL","JFK",1025,4,251,69,0,-4
"135","2015-01-01 15:00",4,"UA","EWR",1025,4,251,69,0,-4
"136","2015-01-01 15:00",4,"AA","JFK",1025,4,251,69,0,-4
"137","2015-01-01 15:00",4,"B6","LGA",1025,4,251,69,1,-4
"138","2015-01-01 15:00",4,"EV","EWR",1025,4,251,69,0,-4
"139","2015-01-01 15:00",4,"UA","EWR",1025,4,251,69,1,-4
"140","2015-01-01 15:00",4,"B6","JFK",1025,4,251,69,0,-4
"141","2015-01-01 15:00",4,"B6","JFK",1025,4,251,69,0,-4
"142","2015-01-01 15:00",4,"DL","LGA",1025,4,251,69,0,-4
"143","2015-01-01 15:00",4,"DL","LGA",1025,4,251,69,0,-4
"144","2015-01-01 15:00",4,"MQ","LGA",1025,4,251,69,0,-4
"145","2015-01-01 15:00",4,"UA","EWR",1025,4,251,69,0,-4
"146","2015-01-01 15:00",4,"UA","JFK",1025,4,251,69,0,-4
"147","2015-01-01 15:00",4,"WN","LGA",1025,4,251,69,0,-4
"148","2015-01-01 15:00",4,"B6","EWR",1025,4,251,69,0,-4
"149","2015-01-01 15:00",4,"UA","EWR",1025,4,251,69,0,-4
"150","2015-01-01 15:00",4,"UA","EWR",1025,4,251,69,0,-4
"151","2015-01-01 15:00",4,"B6","JFK",1025,4,251,69,0,-4
"152","2015-01-01 15:00",4,"EV","EWR",1025,4,251,69,0,-4
"153","2015-01-01 16:00",4,"WN","LGA",1034,4,242,88,0,-2
"154","2015-01-01 16:00",4,"AA","JFK",1034,4,242,88,0,-2
"155","2015-01-01 16:00",4,"AA","LGA",1034,4,242,88,0,-2
"156","2015-01-01 16:00",4,"DL","JFK",1034,4,242,88,1,-2
"157","2015-01-01 16:00",4,"MQ","JFK",1034,4,242,88,0,-2
"158","2015-01-01 16:00",4,"EV","EWR",1034,4,242,88,0,-2
"159","2015-01-01 16:00",4,"B6","JFK",1034,4,242,88,1,-2
"160","2015-01-01 16:00",4,"DL","LGA",1034,4,242,88,0,-2
"161","2015-01-01 16:00",4,"EV","EWR",1034,4,242,88,0,-2
"162","2015-01-01 16:00",4,"UA","EWR",1034,4,242,88,0,-2
"163","2015-01-01 16:00",4,"WN","EWR",1034,4,242,88,0,-2
"164","2015-01-01 16:00",4,"DL","JFK",1034,4,242,88,0,-2
"165","2015-01-01 16:00",4,"DL","LGA",1034,4,242,88,0,-2
"166","2015-01-01 16:00",4,"B6","JFK",1034,4,242,88,0,-2
"167","2015-01-01 16:00",4,"EV","EWR",1034,4,242,88,0,-2
"168","2015-01-01 16:00",4,"EV","EWR",1034,4,242,88,0,-2
"169","2015-01-01 16:00",4,"B6","LGA",1034,4,242,88,0,-2
"170","2015-01-01 16:00",4,"US","JFK",1034,4,242,88,0,-2
"171","2015-01-01 16:00",4,"B6","JFK",1034,4,242,88,1,-2
"172","2015-01-01 17:00",4,"VX","JFK",1033,5,240,87,0,-1
"173","2015-01-01 17:00",4,"UA","EWR",1033,5,240,87,0,-1
"174","2015-01-01 17:00",4,"AA","JFK",1033,5,240,87,0,-1
"175","2015-01-01 17:00",4,"AA","LGA",1033,5,240,87,0,-1
"176","2015-01-01 17:00",4,"DL","LGA",1033,5,240,87,0,-1
"177","2015-01-01 17:00",4,"UA","EWR",1033,5,240,87,0,-1
"178","2015-01-01 17:00",4,"EV","EWR",1033,5,240,87,0,-1
"179","2015-01-01 17:00",4,"B6","JFK",1033,5,240,87,1,-1
"180","2015-01-01 17:00",4,"UA","EWR",1033,5,240,87,1,-1
"181","2015-01-01 17:00",4,"VX","JFK",1033,5,240,87,0,-1
"182","2015-01-01 17:00",4,"WN","EWR",1033,5,240,87,0,-1
"183","2015-01-01 17:00",4,"DL","EWR",1033,5,240,87,0,-1
"184","2015-01-01 17:00",4,"AA","JFK",1033,5,240,87,1,-1
"185","2015-01-01 17:00",4,"UA","LGA",1033,5,240,87,0,-1
"186","2015-01-01 17:00",4,"MQ","JFK",1033,5,240,87,0,-1
"187","2015-01-01 17:00",4,"AA","JFK",1033,5,240,87,0,-1
"188","2015-01-01 18:00",4,"AA","JFK",1024,4,244,70,0,-1
"189","2015-01-01 18:00",4,"AA","JFK",1024,4,244,70,0,-1
"190","2015-01-01 18:00",4,"DL","LGA",1024,4,244,70,1,-1
"191","2015-01-01 18:00",4,"MQ","LGA",1024,4,244,70,0,-1
"192","2015-01-01 18:00",4,"B6","JFK",1024,4,244,70,0,-1
"193","2015-01-01 18:00",4,"US","LGA",1024,4,244,70,0,-1
"194","2015-01-01 18:00",4,"DL","JFK",1024,4,244,70,0,-1
"195","2015-01-01 18:00",4,"UA","EWR",1024,4,244,70,0,-1
"196","2015-01-01 18:00",4,"UA","EWR",1024,4,244,70,0,-1
"197","2015-01-01 18:00",4,"UA","EWR",1024,4,244,70,0,-1
"198","2015-01-01 18:00",4,"WN","EWR",1024,4,244,70,0,-1
"199","2015-01-01 18:00",4,"UA","EWR",1024,4,244,70,1,-1
"200","2015-01-01 18:00",4,"WN","LGA",1024,4,244,70,0,-1
"201","2015-01-01 18:00",4,"AA","LGA",1024,4,244,70,0,-1
"202","2015-01-01 18:00",4,"DL","JFK",1024,4,244,70,1,-1
"203","2015-01-01 18:00",4,"UA","EWR",1024,4,244,70,0,-1
"204","2015-01-01 19:00",4,"UA","EWR",1025,4,240,73,1,0
"205","2015-01-01 19:00",4,"US","JFK",1025,4,240,73,0,0
"206","2015-01-01 19:00",4,"MQ","LGA",1025,4,240,73,0,0
"207","2015-01-01 19:00",4,"NK","LGA",1025,4,240,73,0,0
"208","2015-01-01 19:00",4,"B6","JFK",1025,4,240,73,1,0
"209","2015-01-01 19:00",4,"DL","JFK",1025,4,240,73,0,0
"210","2015-01-01 19:00",4,"B6","EWR",1025,4,240,73,0,0
"211","2015-01-01 19:00",4,"EV","EWR",1025,4,240,73,0,0
"212","2015-01-01 19:00",4,"UA","EWR",1025,4,240,73,1,0
"213","2015-01-01 19:00",4,"UA","EWR",1025,4,240,73,0,0
"214","2015-01-01 19:00",4,"EV","LGA",1025,4,240,73,0,0
"215","2015-01-01 20:00",4,"AA","EWR",1015,4,244,54,0,0
"216","2015-01-01 20:00",4,"B6","JFK",1015,4,244,54,0,0
"217","2015-01-01 20:00",4,"UA","EWR",1015,4,244,54,0,0
"218","2015-01-01 20:00",4,"AA","LGA",1015,4,244,54,0,0
"219","2015-01-01 20:00",4,"MQ","JFK",1015,4,244,54,0,0
"220","2015-01-01 20:00",4,"AA","LGA",1015,4,244,54,0,0
"221","2015-01-01 20:00",4,"UA","EWR",1015,4,244,54,0,0
"222","2015-01-01 20:00",4,"B6","JFK",1015,4,244,54,1,0
"223","2015-01-01 20:00",4,"UA","EWR",1015,4,244,54,1,0
"224","2015-01-01 20:00",4,"EV","EWR",1015,4,244,54,0,0
"225","2015-01-01 21:00",4,"DL","JFK",1015,4,244,54,0,0
"226","2015-01-01 21:00",4,"DL","JFK",1015,4,244,54,0,0
"227","2015-01-01 21:00",4,"EV","EWR",1015,4,244,54,0,0
"228","2015-01-01 21:00",4,"WN","LGA",1015,4,244,54,0,0
"229","2015-01-01 21:00",4,"B6","JFK",1015,4,244,54,0,0
"230","2015-01-01 21:00",4,"B6","JFK",1015,4,244,54,1,0
"231","2015-01-01 21:00",4,"B6","EWR",1015,4,244,54,0,0
"232","2015-01-01 21:00",4,"UA","EWR",1015,4,244,54,1,0
"233","2015-01-01 21:00",4,"B6","EWR",1015,4,244,54,0,0
"234","2015-01-01 21:00",4,"UA","EWR",1015,4,244,54,1,0
"235","2015-01-01 22:00",4,"UA","EWR",1015,4,244,54,0,0
"236","2015-01-01 22:00",4,"EV","EWR",1015,4,244,54,1,0
"237","2015-01-01 22:00",4,"B6","JFK",1015,4,244,54,1,0
"238","2015-01-01 22:00",4,"B6","JFK",1015,4,244,54,0,0
"239","2015-01-01 22:00",4,"UA","EWR",1015,4,244,54,0,0
"240","2015-01-01 22:00",4,"B6","JFK",1015,4,244,54,1,0
"241","2015-01-01 23:00",4,"EV","EWR",1015,3,241,58,0,0
"242","2015-01-01 23:00",4,"B6","JFK",1015,3,241,58,0,0
"243","2015-01-01 23:00",4,"B6","JFK",1015,3,241,58,0,0
"244","2015-01-01 23:00",4,"B6","EWR",1015,3,241,58,0,0
"245","2015-01-02 00:00",5,"B6","JFK",1015,3,241,58,0,0
"246","2015-01-02 05:00",5,"US","EWR",1016,3,259,59,0,0
"247","2015-01-02 05:00",5,"UA","EWR",1016,3,259,59,0,0
"248","2015-01-02 06:00",5,"UA","EWR",1016,3,259,59,0,0
"249","2015-01-02 06:00",5,"B6","JFK",1016,3,259,59,0,0
"250","2015-01-02 06:00",5,"EV","EWR",1016,3,259,59,0,0
"251","2015-01-02 06:00",5,"EV","EWR",1016,3,259,59,0,0
"252","2015-01-02 06:00",5,"UA","EWR",1016,3,259,59,0,0
"253","2015-01-02 06:00",5,"UA","JFK",1016,3,259,59,1,0
"254","2015-01-02 06:00",5,"UA","EWR",1016,3,259,59,0,0
"255","2015-01-02 06:00",5,"US","EWR",1016,3,259,59,0,0
"256","2015-01-02 06:00",5,"WN","LGA",1016,3,259,59,0,0
"257","2015-01-02 06:00",5,"DL","LGA",1016,3,259,59,0,0
"258","2015-01-02 06:00",5,"EV","LGA",1016,3,259,59,0,0
"259","2015-01-02 07:00",5,"US","JFK",1016,3,259,59,0,0
"260","2015-01-02 07:00",5,"WN","LGA",1016,3,259,59,0,0
"261","2015-01-02 07:00",5,"AA","EWR",1016,3,259,59,0,0
"262","2015-01-02 07:00",5,"EV","EWR",1016,3,259,59,0,0
"263","2015-01-02 07:00",5,"MQ","LGA",1016,3,259,59,0,0
"264","2015-01-02 07:00",5,"B6","JFK",1016,3,259,59,0,0
"265","2015-01-02 07:00",5,"NK","LGA",1016,3,259,59,0,0
"266","2015-01-02 07:00",5,"B6","JFK",1016,3,259,59,0,0
"267","2015-01-02 07:00",5,"UA","EWR",1016,3,259,59,0,0
"268","2015-01-02 07:00",5,"WN","LGA",1016,3,259,59,0,0
"269","2015-01-02 07:00",5,"B6","JFK",1016,3,259,59,0,0
"270","2015-01-02 07:00",5,"VX","LGA",1016,3,259,59,0,0
"271","2015-01-02 07:00",5,"AA","JFK",1016,3,259,59,1,0
"272","2015-01-02 07:00",5,"AS","EWR",1016,3,259,59,0,0
"273","2015-01-02 07:00",5,"UA","EWR",1016,3,259,59,0,0
"274","2015-01-02 07:00",5,"UA","EWR",1016,3,259,59,0,0
"275","2015-01-02 07:00",5,"B6","LGA",1016,3,259,59,0,0
"276","2015-01-02 08:00",5,"AA","LGA",1016,3,261,62,0,-1
"277","2015-01-02 08:00",5,"AA","LGA",1016,3,261,62,0,-1
"278","2015-01-02 08:00",5,"AA","LGA",1016,3,261,62,0,-1
"279","2015-01-02 08:00",5,"DL","JFK",1016,3,261,62,0,-1
"280","2015-01-02 08:00",5,"B6","JFK",1016,3,261,62,0,-1
"281","2015-01-02 08:00",5,"UA","LGA",1016,3,261,62,0,-1
"282","2015-01-02 08:00",5,"UA","EWR",1016,3,261,62,0,-1
"283","2015-01-02 08:00",5,"MQ","LGA",1016,3,261,62,1,-1
"284","2015-01-02 08:00",5,"EV","EWR",1016,3,261,62,0,-1
"285","2015-01-02 08:00",5,"AA","EWR",1016,3,261,62,0,-1
"286","2015-01-02 08:00",5,"DL","LGA",1016,3,261,62,0,-1
"287","2015-01-02 08:00",5,"UA","EWR",1016,3,261,62,0,-1
"288","2015-01-02 08:00",5,"UA","EWR",1016,3,261,62,0,-1
"289","2015-01-02 08:00",5,"B6","JFK",1016,3,261,62,0,-1
"290","2015-01-02 08:00",5,"B6","JFK",1016,3,261,62,0,-1
"291","2015-01-02 08:00",5,"DL","LGA",1016,3,261,62,0,-1
"292","2015-01-02 08:00",5,"US","EWR",1016,3,261,62,0,-1
"293","2015-01-02 08:00",5,"DL","JFK",1016,3,261,62,0,-1
"294","2015-01-02 08:00",5,"US","JFK",1016,3,261,62,0,-1
"295","2015-01-02 08:00",5,"AA","LGA",1016,3,261,62,0,-1
"296","2015-01-02 08:00",5,"B6","JFK",1016,3,261,62,0,-1
"297","2015-01-02 08:00",5,"DL","JFK",1016,3,261,62,1,-1
"298","2015-01-02 08:00",5,"EV","EWR",1016,3,261,62,0,-1
"299","2015-01-02 08:00",5,"B6","JFK",1016,3,261,62,0,-1
"300","2015-01-02 08:00",5,"DL","JFK",1016,3,261,62,1,-1
"301","2015-01-02 08:00",5,"DL","LGA",1016,3,261,62,0,-1
"302","2015-01-02 09:00",5,"UA","JFK",1016,3,261,62,0,-1
"303","2015-01-02 09:00",5,"UA","EWR",1016,3,261,62,0,-1
"304","2015-01-02 09:00",5,"AA","JFK",1016,3,261,62,0,-1
"305","2015-01-02 09:00",5,"B6","JFK",1016,3,261,62,0,-1
"306","2015-01-02 09:00",5,"EV","LGA",1016,3,261,62,0,-1
"307","2015-01-02 09:00",5,"DL","JFK",1016,3,261,62,0,-1
"308","2015-01-02 09:00",5,"MQ","LGA",1016,3,261,62,0,-1
"309","2015-01-02 09:00",5,"EV","EWR",1016,3,261,62,0,-1
"310","2015-01-02 09:00",5,"UA","LGA",1016,3,261,62,0,-1
"311","2015-01-02 09:00",5,"US","LGA",1016,3,261,62,0,-1
"312","2015-01-02 09:00",5,"DL","JFK",1016,3,261,62,0,-1
"313","2015-01-02 09:00",5,"EV","EWR",1016,3,261,62,1,-1
"314","2015-01-02 09:00",5,"UA","EWR",1016,3,261,62,0,-1
"315","2015-01-02 09:00",5,"AA","EWR",1016,3,261,62,0,-1
"316","2015-01-02 09:00",5,"DL","LGA",1016,3,261,62,0,-1
"317","2015-01-02 09:00",5,"B6","EWR",1016,3,261,62,0,-1
"318","2015-01-02 09:00",5,"MQ","JFK",1016,3,261,62,0,-1
"319","2015-01-02 09:00",5,"DL","LGA",1016,3,261,62,1,-1
"320","2015-01-02 09:00",5,"B6","JFK",1016,3,261,62,0,-1
"321","2015-01-02 09:00",5,"B6","JFK",1016,3,261,62,0,-1
"322","2015-01-02 09:00",5,"B6","JFK",1016,3,261,62,0,-1
"323","2015-01-02 09:00",5,"B6","JFK",1016,3,261,62,0,-1
"324","2015-01-02 09:00",5,"UA","EWR",1016,3,261,62,0,-1
"325","2015-01-02 09:00",5,"AA","LGA",1016,3,261,62,0,-1
"326","2015-01-02 09:00",5,"EV","LGA",1016,3,261,62,1,-1
"327","2015-01-02 10:00",5,"DL","JFK",1016,3,261,62,0,-1
"328","2015-01-02 10:00",5,"B6","LGA",1016,3,261,62,0,-1
"329","2015-01-02 10:00",5,"EV","EWR",1016,3,261,62,1,-1
"330","2015-01-02 10:00",5,"WN","LGA",1016,3,261,62,0,-1
"331","2015-01-02 10:00",5,"EV","LGA",1016,3,261,62,0,-1
"332","2015-01-02 10:00",5,"B6","JFK",1016,3,261,62,0,-1
"333","2015-01-02 10:00",5,"B6","JFK",1016,3,261,62,1,-1
"334","2015-01-02 10:00",5,"DL","JFK",1016,3,261,62,0,-1
"335","2015-01-02 10:00",5,"US","LGA",1016,3,261,62,0,-1
"336","2015-01-02 10:00",5,"AA","JFK",1016,3,261,62,0,-1
"337","2015-01-02 10:00",5,"B6","JFK",1016,3,261,62,0,-1
"338","2015-01-02 10:00",5,"UA","EWR",1016,3,261,62,1,-1
"339","2015-01-02 10:00",5,"EV","EWR",1016,3,261,62,0,-1
"340","2015-01-02 10:00",5,"UA","EWR",1016,3,261,62,0,-1
"341","2015-01-02 10:00",5,"UA","LGA",1016,3,261,62,0,-1
"342","2015-01-02 10:00",5,"DL","LGA",1016,3,261,62,0,-1
"343","2015-01-02 10:00",5,"EV","EWR",1016,3,261,62,0,-1
"344","2015-01-02 10:00",5,"US","JFK",1016,3,261,62,0,-1
"345","2015-01-02 10:00",5,"EV","EWR",1016,3,261,62,0,-1
"346","2015-01-02 10:00",5,"AA","EWR",1016,3,261,62,0,-1
"347","2015-01-02 11:00",5,"US","EWR",1023,3,258,69,0,0
"348","2015-01-02 11:00",5,"B6","JFK",1023,3,258,69,0,0
"349","2015-01-02 11:00",5,"B6","LGA",1023,3,258,69,1,0
"350","2015-01-02 11:00",5,"EV","EWR",1023,3,258,69,1,0
"351","2015-01-02 11:00",5,"NK","LGA",1023,3,258,69,1,0
"352","2015-01-02 11:00",5,"DL","JFK",1023,3,258,69,0,0
"353","2015-01-02 11:00",5,"EV","EWR",1023,3,258,69,0,0
"354","2015-01-02 11:00",5,"B6","JFK",1023,3,258,69,0,0
"355","2015-01-02 11:00",5,"US","LGA",1023,3,258,69,0,0
"356","2015-01-02 11:00",5,"DL","LGA",1023,3,258,69,0,0
"357","2015-01-02 11:00",5,"MQ","JFK",1023,3,258,69,1,0
"358","2015-01-02 11:00",5,"AA","EWR",1023,3,258,69,0,0
"359","2015-01-02 11:00",5,"DL","JFK",1023,3,258,69,0,0
"360","2015-01-02 11:00",5,"B6","JFK",1023,3,258,69,0,0
"361","2015-01-02 12:00",5,"UA","JFK",1019,3,254,62,0,-1
"362","2015-01-02 12:00",5,"WN","LGA",1019,3,254,62,0,-1
"363","2015-01-02 12:00",5,"DL","LGA",1019,3,254,62,1,-1
"364","2015-01-02 12:00",5,"MQ","LGA",1019,3,254,62,0,-1
"365","2015-01-02 12:00",5,"UA","EWR",1019,3,254,62,0,-1
"366","2015-01-02 12:00",5,"DL","JFK",1019,3,254,62,0,-1
"367","2015-01-02 12:00",5,"VX","LGA",1019,3,254,62,0,-1
"368","2015-01-02 12:00",5,"WN","LGA",1019,3,254,62,0,-1
