"","DateTime","DAY_OF_WEEK","AIRLINE","ORIGIN_AIRPORT","SCHEDULED_DEPARTURE","DEPARTURE_DELAY","Pressure","Wind.Speed","Wind.Direction","temperature","humidity"
"1","2015-01-01 00:00",4,"B6","JFK",2359,-8,1022,2,249,268.05,59
"2","2015-01-01 06:00",4,"AA","JFK",545,55,1019,3,251,266.667,52
"3","2015-01-01 06:00",4,"B6","JFK",545,0,1019,3,251,266.667,52
"4","2015-01-01 06:00",4,"B6","LGA",600,0,1019,3,251,266.667,52
"5","2015-01-01 06:00",4,"B6","JFK",600,-3,1019,3,251,266.667,52
"6","2015-01-01 06:00",4,"B6","EWR",600,-4,1019,3,251,266.667,52
"7","2015-01-01 06:00",4,"DL","LGA",600,4,1019,3,251,266.667,52
"8","2015-01-01 07:00",4,"US","JFK",630,-2,1019,3,251,266.667,52
"9","2015-01-01 07:00",4,"B6","JFK",630,-3,1019,3,251,266.667,52
"10","2015-01-01 07:00",4,"B6","JFK",633,-8,1019,3,251,266.667,52
"11","2015-01-01 07:00",4,"AA","LGA",645,-4,1019,3,251,266.667,52
"12","2015-01-01 07:00",4,"AA","JFK",652,-3,1019,3,251,266.667,52
"13","2015-01-01 07:00",4,"B6","JFK",655,-10,1019,3,251,266.667,52
"14","2015-01-01 07:00",4,"VX","JFK",700,-5,1019,3,251,266.667,52
"15","2015-01-01 07:00",4,"AA","JFK",700,-11,1019,3,251,266.667,52
"16","2015-01-01 07:00",4,"AA","LGA",700,-4,1019,3,251,266.667,52
"17","2015-01-01 07:00",4,"DL","LGA",705,-4,1019,3,251,266.667,52
"18","2015-01-01 07:00",4,"DL","LGA",705,-6,1019,3,251,266.667,52
"19","2015-01-01 07:00",4,"WN","LGA",720,0,1019,3,251,266.667,52
"20","2015-01-01 07:00",4,"UA","LGA",729,11,1019,3,251,266.667,52
"21","2015-01-01 07:00",4,"B6","LGA",729,-7,1019,3,251,266.667,52
"22","2015-01-01 08:00",4,"B6","JFK",740,-5,1018,3,258,266.576,57
"23","2015-01-01 08:00",4,"B6","JFK",745,-7,1018,3,258,266.576,57
"24","2015-01-01 08:00",4,"UA","EWR",751,44,1018,3,258,266.576,57
"25","2015-01-01 08:00",4,"UA","EWR",754,13,1018,3,258,266.576,57
"26","2015-01-01 08:00",4,"UA","EWR",758,-1,1018,3,258,266.576,57
"27","2015-01-01 08:00",4,"DL","LGA",759,-3,1018,3,258,266.576,57
"28","2015-01-01 08:00",4,"VX","JFK",800,-4,1018,3,258,266.576,57
"29","2015-01-01 08:00",4,"AA","JFK",800,-5,1018,3,258,266.576,57
"30","2015-01-01 08:00",4,"DL","JFK",800,-7,1018,3,258,266.576,57
"31","2015-01-01 08:00",4,"DL","LGA",800,0,1018,3,258,266.576,57
"32","2015-01-01 08:00",4,"EV","EWR",800,15,1018,3,258,266.576,57
"33","2015-01-01 08:00",4,"DL","LGA",805,9,1018,3,258,266.576,57
"34","2015-01-01 08:00",4,"DL","JFK",810,-2,1018,3,258,266.576,57
"35","2015-01-01 08:00",4,"EV","EWR",814,11,1018,3,258,266.576,57
"36","2015-01-01 08:00",4,"US","JFK",815,-2,1018,3,258,266.576,57
"37","2015-01-01 08:00",4,"DL","JFK",815,-13,1018,3,258,266.576,57
"38","2015-01-01 08:00",4,"DL","JFK",815,-8,1018,3,258,266.576,57
"39","2015-01-01 08:00",4,"UA","EWR",820,3,1018,3,258,266.576,57
"40","2015-01-01 08:00",4,"UA","EWR",826,-1,1018,3,258,266.576,57
"41","2015-01-01 08:00",4,"B6","JFK",829,-7,1018,3,258,266.576,57
"42","2015-01-01 09:00",4,"UA","JFK",830,-5,1018,3,258,266.576,57
"43","2015-01-01 09:00",4,"B6","EWR",830,-6,1018,3,258,266.576,57
"44","2015-01-01 09:00",4,"DL","JFK",830,-5,1018,3,258,266.576,57
"45","2015-01-01 09:00",4,"AA","JFK",830,-6,1018,3,258,266.576,57
"46","2015-01-01 09:00",4,"DL","JFK",835,49,1018,3,258,266.576,57
"47","2015-01-01 09:00",4,"DL","JFK",845,1,1018,3,258,266.576,57
"48","2015-01-01 09:00",4,"AA","EWR",900,0,1018,3,258,266.576,57
"49","2015-01-01 09:00",4,"DL","JFK",900,25,1018,3,258,266.576,57
"50","2015-01-01 09:00",4,"DL","LGA",900,0,1018,3,258,266.576,57
"51","2015-01-01 09:00",4,"MQ","JFK",900,27,1018,3,258,266.576,57
"52","2015-01-01 09:00",4,"B6","JFK",910,-2,1018,3,258,266.576,57
"53","2015-01-01 09:00",4,"B6","JFK",912,-5,1018,3,258,266.576,57
"54","2015-01-01 09:00",4,"B6","JFK",914,7,1018,3,258,266.576,57
"55","2015-01-01 09:00",4,"UA","EWR",920,3,1018,3,258,266.576,57
"56","2015-01-01 09:00",4,"EV","LGA",925,-5,1018,3,258,266.576,57
"57","2015-01-01 10:00",4,"B6","LGA",930,-6,1018,3,258,266.576,57
"58","2015-01-01 10:00",4,"NK","LGA",940,26,1018,3,258,266.576,57
"59","2015-01-01 10:00",4,"F9","LGA",945,34,1018,3,258,266.576,57
"60","2015-01-01 10:00",4,"B6","JFK",950,23,1018,3,258,266.576,57
"61","2015-01-01 10:00",4,"B6","JFK",952,-7,1018,3,258,266.576,57
"62","2015-01-01 10:00",4,"US","JFK",959,2,1018,3,258,266.576,57
"63","2015-01-01 10:00",4,"US","LGA",959,-8,1018,3,258,266.576,57
"64","2015-01-01 10:00",4,"B6","LGA",959,-3,1018,3,258,266.576,57
"65","2015-01-01 10:00",4,"DL","LGA",1000,0,1018,3,258,266.576,57
"66","2015-01-01 10:00",4,"UA","LGA",1010,6,1018,3,258,266.576,57
"67","2015-01-01 10:00",4,"US","JFK",1020,-2,1018,3,258,266.576,57
"68","2015-01-01 10:00",4,"WN","LGA",1025,-4,1018,3,258,266.576,57
"69","2015-01-01 10:00",4,"EV","EWR",1027,-5,1018,3,258,266.576,57
"70","2015-01-01 10:00",4,"AA","EWR",1029,3,1018,3,258,266.576,57
"71","2015-01-01 11:00",4,"UA","EWR",1030,6,1019,3,261,266.449,57
"72","2015-01-01 11:00",4,"VX","JFK",1030,-9,1019,3,261,266.449,57
"73","2015-01-01 11:00",4,"B6","JFK",1030,-5,1019,3,261,266.449,57
"74","2015-01-01 11:00",4,"DL","LGA",1033,21,1019,3,261,266.449,57
"75","2015-01-01 11:00",4,"EV","EWR",1036,-10,1019,3,261,266.449,57
"76","2015-01-01 11:00",4,"EV","EWR",1046,0,1019,3,261,266.449,57
"77","2015-01-01 11:00",4,"B6","JFK",1059,-3,1019,3,261,266.449,57
"78","2015-01-01 11:00",4,"UA","EWR",1100,11,1019,3,261,266.449,57
"79","2015-01-01 11:00",4,"AA","JFK",1100,-5,1019,3,261,266.449,57
"80","2015-01-01 11:00",4,"EV","LGA",1100,-10,1019,3,261,266.449,57
"81","2015-01-01 11:00",4,"EV","EWR",1107,-5,1019,3,261,266.449,57
"82","2015-01-01 11:00",4,"DL","JFK",1115,0,1019,3,261,266.449,57
"83","2015-01-01 11:00",4,"MQ","LGA",1115,-10,1019,3,261,266.449,57
"84","2015-01-01 11:00",4,"B6","JFK",1120,21,1019,3,261,266.449,57
"85","2015-01-01 12:00",4,"DL","JFK",1130,0,1019,3,261,266.449,57
"86","2015-01-01 12:00",4,"UA","EWR",1135,15,1019,3,261,266.449,57
"87","2015-01-01 12:00",4,"DL","JFK",1140,-2,1019,3,261,266.449,57
"88","2015-01-01 12:00",4,"DL","LGA",1140,3,1019,3,261,266.449,57
"89","2015-01-01 12:00",4,"UA","EWR",1143,-1,1019,3,261,266.449,57
"90","2015-01-01 12:00",4,"US","JFK",1200,-4,1019,3,261,266.449,57
"91","2015-01-01 12:00",4,"DL","JFK",1200,28,1019,3,261,266.449,57
"92","2015-01-01 12:00",4,"MQ","LGA",1200,-2,1019,3,261,266.449,57
"93","2015-01-01 12:00",4,"DL","LGA",1205,-3,1019,3,261,266.449,57
"94","2015-01-01 12:00",4,"AA","LGA",1215,-7,1019,3,261,266.449,57
"95","2015-01-01 12:00",4,"B6","JFK",1219,0,1019,3,261,266.449,57
"96","2015-01-01 12:00",4,"WN","LGA",1225,-2,1019,3,261,266.449,57
"97","2015-01-01 12:00",4,"MQ","LGA",1225,122,1019,3,261,266.449,57
"98","2015-01-01 12:00",4,"EV","EWR",1229,-8,1019,3,261,266.449,57
"99","2015-01-01 13:00",4,"WN","LGA",1230,-7,1021,3,258,267.178609781,62
"100","2015-01-01 13:00",4,"B6","EWR",1230,74,1021,3,258,267.178609781,62
"101","2015-01-01 13:00",4,"MQ","JFK",1235,0,1021,3,258,267.178609781,62
"102","2015-01-01 13:00",4,"WN","EWR",1240,12,1021,3,258,267.178609781,62
"103","2015-01-01 13:00",4,"B6","JFK",1245,-3,1021,3,258,267.178609781,62
"104","2015-01-01 13:00",4,"AA","LGA",1250,4,1021,3,258,267.178609781,62
"105","2015-01-01 13:00",4,"US","LGA",1300,-2,1021,3,258,267.178609781,62
"106","2015-01-01 13:00",4,"VX","EWR",1300,-1,1021,3,258,267.178609781,62
"107","2015-01-01 13:00",4,"UA","EWR",1300,-3,1021,3,258,267.178609781,62
"108","2015-01-01 13:00",4,"AA","EWR",1300,-4,1021,3,258,267.178609781,62
"109","2015-01-01 13:00",4,"DL","EWR",1300,-6,1021,3,258,267.178609781,62
"110","2015-01-01 13:00",4,"UA","EWR",1315,10,1021,3,258,267.178609781,62
"111","2015-01-01 13:00",4,"EV","EWR",1320,-4,1021,3,258,267.178609781,62
"112","2015-01-01 13:00",4,"WN","LGA",1325,-2,1021,3,258,267.178609781,62
"113","2015-01-01 13:00",4,"AA","LGA",1329,-6,1021,3,258,267.178609781,62
"114","2015-01-01 13:00",4,"B6","JFK",1329,-8,1021,3,258,267.178609781,62
"115","2015-01-01 14:00",4,"B6","EWR",1330,6,1028,3,251,268.991304891,76
"116","2015-01-01 14:00",4,"B6","LGA",1330,36,1028,3,251,268.991304891,76
"117","2015-01-01 14:00",4,"B6","JFK",1330,-3,1028,3,251,268.991304891,76
"118","2015-01-01 14:00",4,"UA","EWR",1334,-4,1028,3,251,268.991304891,76
"119","2015-01-01 14:00",4,"EV","EWR",1343,-2,1028,3,251,268.991304891,76
"120","2015-01-01 14:00",4,"WN","EWR",1345,10,1028,3,251,268.991304891,76
"121","2015-01-01 14:00",4,"UA","EWR",1345,7,1028,3,251,268.991304891,76
"122","2015-01-01 14:00",4,"EV","LGA",1350,-5,1028,3,251,268.991304891,76
"123","2015-01-01 14:00",4,"UA","EWR",1355,16,1028,3,251,268.991304891,76
"124","2015-01-01 14:00",4,"AA","LGA",1355,-5,1028,3,251,268.991304891,76
"125","2015-01-01 14:00",4,"MQ","LGA",1355,-10,1028,3,251,268.991304891,76
"126","2015-01-01 14:00",4,"UA","EWR",1359,60,1028,3,251,268.991304891,76
"127","2015-01-01 14:00",4,"B6","JFK",1359,-2,1028,3,251,268.991304891,76
"128","2015-01-01 14:00",4,"UA","EWR",1400,16,1028,3,251,268.991304891,76
"129","2015-01-01 14:00",4,"UA","LGA",1400,4,1028,3,251,268.991304891,76
"130","2015-01-01 14:00",4,"UA","JFK",1405,1,1028,3,251,268.991304891,76
"131","2015-01-01 14:00",4,"UA","EWR",1405,9,1028,3,251,268.991304891,76
"132","2015-01-01 14:00",4,"EV","EWR",1411,-6,1028,3,251,268.991304891,76
"133","2015-01-01 14:00",4,"B6","JFK",1429,-1,1028,3,251,268.991304891,76
"134","2015-01-01 15:00",4,"DL","JFK",1430,-5,1025,4,251,269.261737159,69
"135","2015-01-01 15:00",4,"UA","EWR",1435,-4,1025,4,251,269.261737159,69
"136","2015-01-01 15:00",4,"AA","JFK",1445,-7,1025,4,251,269.261737159,69
"137","2015-01-01 15:00",4,"B6","LGA",1445,19,1025,4,251,269.261737159,69
"138","2015-01-01 15:00",4,"EV","EWR",1445,-6,1025,4,251,269.261737159,69
"139","2015-01-01 15:00",4,"UA","EWR",1451,23,1025,4,251,269.261737159,69
"140","2015-01-01 15:00",4,"B6","JFK",1459,-4,1025,4,251,269.261737159,69
"141","2015-01-01 15:00",4,"B6","JFK",1459,0,1025,4,251,269.261737159,69
"142","2015-01-01 15:00",4,"DL","LGA",1500,-6,1025,4,251,269.261737159,69
"143","2015-01-01 15:00",4,"DL","LGA",1500,-2,1025,4,251,269.261737159,69
"144","2015-01-01 15:00",4,"MQ","LGA",1505,-6,1025,4,251,269.261737159,69
"145","2015-01-01 15:00",4,"UA","EWR",1507,-1,1025,4,251,269.261737159,69
"146","2015-01-01 15:00",4,"UA","JFK",1515,-1,1025,4,251,269.261737159,69
"147","2015-01-01 15:00",4,"WN","LGA",1520,-2,1025,4,251,269.261737159,69
"148","2015-01-01 15:00",4,"B6","EWR",1520,-2,1025,4,251,269.261737159,69
"149","2015-01-01 15:00",4,"UA","EWR",1525,-4,1025,4,251,269.261737159,69
"150","2015-01-01 15:00",4,"UA","EWR",1529,-1,1025,4,251,269.261737159,69
"151","2015-01-01 15:00",4,"B6","JFK",1529,7,1025,4,251,269.261737159,69
"152","2015-01-01 15:00",4,"EV","EWR",1529,0,1025,4,251,269.261737159,69
"153","2015-01-01 16:00",4,"WN","LGA",1530,-1,1034,4,242,271.460666667,88
"154","2015-01-01 16:00",4,"AA","JFK",1530,-6,1034,4,242,271.460666667,88
"155","2015-01-01 16:00",4,"AA","LGA",1530,2,1034,4,242,271.460666667,88
"156","2015-01-01 16:00",4,"DL","JFK",1530,15,1034,4,242,271.460666667,88
"157","2015-01-01 16:00",4,"MQ","JFK",1530,-7,1034,4,242,271.460666667,88
"158","2015-01-01 16:00",4,"EV","EWR",1538,10,1034,4,242,271.460666667,88
"159","2015-01-01 16:00",4,"B6","JFK",1545,30,1034,4,242,271.460666667,88
"160","2015-01-01 16:00",4,"DL","LGA",1545,-9,1034,4,242,271.460666667,88
"161","2015-01-01 16:00",4,"EV","EWR",1553,-4,1034,4,242,271.460666667,88
"162","2015-01-01 16:00",4,"UA","EWR",1555,6,1034,4,242,271.460666667,88
"163","2015-01-01 16:00",4,"WN","EWR",1555,5,1034,4,242,271.460666667,88
"164","2015-01-01 16:00",4,"DL","JFK",1555,-2,1034,4,242,271.460666667,88
"165","2015-01-01 16:00",4,"DL","LGA",1600,-3,1034,4,242,271.460666667,88
"166","2015-01-01 16:00",4,"B6","JFK",1610,-3,1034,4,242,271.460666667,88
"167","2015-01-01 16:00",4,"EV","EWR",1613,-7,1034,4,242,271.460666667,88
"168","2015-01-01 16:00",4,"EV","EWR",1615,0,1034,4,242,271.460666667,88
"169","2015-01-01 16:00",4,"B6","LGA",1619,2,1034,4,242,271.460666667,88
"170","2015-01-01 16:00",4,"US","JFK",1620,1,1034,4,242,271.460666667,88
"171","2015-01-01 16:00",4,"B6","JFK",1629,62,1034,4,242,271.460666667,88
"172","2015-01-01 17:00",4,"VX","JFK",1630,-2,1033,5,240,272.117333333,87
"173","2015-01-01 17:00",4,"UA","EWR",1630,4,1033,5,240,272.117333333,87
"174","2015-01-01 17:00",4,"AA","JFK",1630,-2,1033,5,240,272.117333333,87
"175","2015-01-01 17:00",4,"AA","LGA",1630,-2,1033,5,240,272.117333333,87
"176","2015-01-01 17:00",4,"DL","LGA",1630,-6,1033,5,240,272.117333333,87
"177","2015-01-01 17:00",4,"UA","EWR",1640,11,1033,5,240,272.117333333,87
"178","2015-01-01 17:00",4,"EV","EWR",1641,-8,1033,5,240,272.117333333,87
"179","2015-01-01 17:00",4,"B6","JFK",1647,42,1033,5,240,272.117333333,87
"180","2015-01-01 17:00",4,"UA","EWR",1649,107,1033,5,240,272.117333333,87
"181","2015-01-01 17:00",4,"VX","JFK",1655,-2,1033,5,240,272.117333333,87
"182","2015-01-01 17:00",4,"WN","EWR",1655,0,1033,5,240,272.117333333,87
"183","2015-01-01 17:00",4,"DL","EWR",1655,-7,1033,5,240,272.117333333,87
"184","2015-01-01 17:00",4,"AA","JFK",1700,NA,1033,5,240,272.117333333,87
"185","2015-01-01 17:00",4,"UA","LGA",1717,-6,1033,5,240,272.117333333,87
"186","2015-01-01 17:00",4,"MQ","JFK",1725,0,1033,5,240,272.117333333,87
"187","2015-01-01 17:00",4,"AA","JFK",1729,-2,1033,5,240,272.117333333,87
"188","2015-01-01 18:00",4,"AA","JFK",1730,-6,1024,4,244,271.949219074,70
"189","2015-01-01 18:00",4,"AA","JFK",1730,-5,1024,4,244,271.949219074,70
"190","2015-01-01 18:00",4,"DL","LGA",1730,16,1024,4,244,271.949219074,70
"191","2015-01-01 18:00",4,"MQ","LGA",1730,0,1024,4,244,271.949219074,70
"192","2015-01-01 18:00",4,"B6","JFK",1739,-6,1024,4,244,271.949219074,70
"193","2015-01-01 18:00",4,"US","LGA",1740,-6,1024,4,244,271.949219074,70
"194","2015-01-01 18:00",4,"DL","JFK",1743,-1,1024,4,244,271.949219074,70
"195","2015-01-01 18:00",4,"UA","EWR",1745,-3,1024,4,244,271.949219074,70
"196","2015-01-01 18:00",4,"UA","EWR",1746,8,1024,4,244,271.949219074,70
"197","2015-01-01 18:00",4,"UA","EWR",1748,-3,1024,4,244,271.949219074,70
"198","2015-01-01 18:00",4,"WN","EWR",1800,-2,1024,4,244,271.949219074,70
"199","2015-01-01 18:00",4,"UA","EWR",1800,18,1024,4,244,271.949219074,70
"200","2015-01-01 18:00",4,"WN","LGA",1805,-2,1024,4,244,271.949219074,70
"201","2015-01-01 18:00",4,"AA","LGA",1815,-12,1024,4,244,271.949219074,70
"202","2015-01-01 18:00",4,"DL","JFK",1815,25,1024,4,244,271.949219074,70
"203","2015-01-01 18:00",4,"UA","EWR",1824,10,1024,4,244,271.949219074,70
"204","2015-01-01 19:00",4,"UA","EWR",1830,49,1025,4,240,272.838278841,73
"205","2015-01-01 19:00",4,"US","JFK",1830,-1,1025,4,240,272.838278841,73
"206","2015-01-01 19:00",4,"MQ","LGA",1830,-1,1025,4,240,272.838278841,73
"207","2015-01-01 19:00",4,"NK","LGA",1830,-11,1025,4,240,272.838278841,73
"208","2015-01-01 19:00",4,"B6","JFK",1839,42,1025,4,240,272.838278841,73
"209","2015-01-01 19:00",4,"DL","JFK",1845,-5,1025,4,240,272.838278841,73
"210","2015-01-01 19:00",4,"B6","EWR",1850,-10,1025,4,240,272.838278841,73
"211","2015-01-01 19:00",4,"EV","EWR",1910,-3,1025,4,240,272.838278841,73
"212","2015-01-01 19:00",4,"UA","EWR",1914,102,1025,4,240,272.838278841,73
"213","2015-01-01 19:00",4,"UA","EWR",1915,0,1025,4,240,272.838278841,73
"214","2015-01-01 19:00",4,"EV","LGA",1925,4,1025,4,240,272.838278841,73
"215","2015-01-01 20:00",4,"AA","EWR",1930,-8,1015,4,244,272.941,54
"216","2015-01-01 20:00",4,"B6","JFK",1930,-2,1015,4,244,272.941,54
"217","2015-01-01 20:00",4,"UA","EWR",1945,10,1015,4,244,272.941,54
"218","2015-01-01 20:00",4,"AA","LGA",1945,-12,1015,4,244,272.941,54
"219","2015-01-01 20:00",4,"MQ","JFK",1945,-4,1015,4,244,272.941,54
"220","2015-01-01 20:00",4,"AA","LGA",1950,-6,1015,4,244,272.941,54
"221","2015-01-01 20:00",4,"UA","EWR",2000,-1,1015,4,244,272.941,54
"222","2015-01-01 20:00",4,"B6","JFK",2000,21,1015,4,244,272.941,54
"223","2015-01-01 20:00",4,"UA","EWR",2002,19,1015,4,244,272.941,54
"224","2015-01-01 20:00",4,"EV","EWR",2027,-1,1015,4,244,272.941,54
"225","2015-01-01 21:00",4,"DL","JFK",2030,-2,1015,4,244,272.941,54
"226","2015-01-01 21:00",4,"DL","JFK",2035,-4,1015,4,244,272.941,54
"227","2015-01-01 21:00",4,"EV","EWR",2049,-5,1015,4,244,272.941,54
"228","2015-01-01 21:00",4,"WN","LGA",2050,-6,1015,4,244,272.941,54
"229","2015-01-01 21:00",4,"B6","JFK",2054,-1,1015,4,244,272.941,54
"230","2015-01-01 21:00",4,"B6","JFK",2055,62,1015,4,244,272.941,54
"231","2015-01-01 21:00",4,"B6","EWR",2100,-16,1015,4,244,272.941,54
"232","2015-01-01 21:00",4,"UA","EWR",2110,18,1015,4,244,272.941,54
"233","2015-01-01 21:00",4,"B6","EWR",2115,8,1015,4,244,272.941,54
"234","2015-01-01 21:00",4,"UA","EWR",2120,126,1015,4,244,272.941,54
"235","2015-01-01 22:00",4,"UA","EWR",2130,-6,1015,4,244,272.941,54
"236","2015-01-01 22:00",4,"EV","EWR",2137,20,1015,4,244,272.941,54
"237","2015-01-01 22:00",4,"B6","JFK",2142,30,1015,4,244,272.941,54
"238","2015-01-01 22:00",4,"B6","JFK",2158,8,1015,4,244,272.941,54
"239","2015-01-01 22:00",4,"UA","EWR",2201,0,1015,4,244,272.941,54
"240","2015-01-01 22:00",4,"B6","JFK",2220,21,1015,4,244,272.941,54
"241","2015-01-01 23:00",4,"EV","EWR",2232,-9,1015,3,241,272.754,58
"242","2015-01-01 23:00",4,"B6","JFK",2242,8,1015,3,241,272.754,58
"243","2015-01-01 23:00",4,"B6","JFK",2245,-8,1015,3,241,272.754,58
"244","2015-01-01 23:00",4,"B6","EWR",2325,3,1015,3,241,272.754,58
"245","2015-01-02 00:00",5,"B6","JFK",2359,-3,1015,3,241,272.754,58
"246","2015-01-02 05:00",5,"US","EWR",500,-10,1016,3,259,273.027,59
"247","2015-01-02 05:00",5,"UA","EWR",510,-4,1016,3,259,273.027,59
"248","2015-01-02 06:00",5,"UA","EWR",600,3,1016,3,259,273.027,59
"249","2015-01-02 06:00",5,"B6","JFK",600,-9,1016,3,259,273.027,59
"250","2015-01-02 06:00",5,"EV","EWR",600,-4,1016,3,259,273.027,59
"251","2015-01-02 06:00",5,"EV","EWR",600,-2,1016,3,259,273.027,59
"252","2015-01-02 06:00",5,"UA","EWR",601,8,1016,3,259,273.027,59
"253","2015-01-02 06:00",5,"UA","JFK",605,21,1016,3,259,273.027,59
"254","2015-01-02 06:00",5,"UA","EWR",606,-5,1016,3,259,273.027,59
"255","2015-01-02 06:00",5,"US","EWR",610,-5,1016,3,259,273.027,59
"256","2015-01-02 06:00",5,"WN","LGA",615,-1,1016,3,259,273.027,59
"257","2015-01-02 06:00",5,"DL","LGA",615,-3,1016,3,259,273.027,59
"258","2015-01-02 06:00",5,"EV","LGA",615,-2,1016,3,259,273.027,59
"259","2015-01-02 07:00",5,"US","JFK",630,-4,1016,3,259,273.027,59
"260","2015-01-02 07:00",5,"WN","LGA",630,6,1016,3,259,273.027,59
"261","2015-01-02 07:00",5,"AA","EWR",630,1,1016,3,259,273.027,59
"262","2015-01-02 07:00",5,"EV","EWR",630,-4,1016,3,259,273.027,59
"263","2015-01-02 07:00",5,"MQ","LGA",630,-5,1016,3,259,273.027,59
"264","2015-01-02 07:00",5,"B6","JFK",633,-7,1016,3,259,273.027,59
"265","2015-01-02 07:00",5,"NK","LGA",640,-5,1016,3,259,273.027,59
"266","2015-01-02 07:00",5,"B6","JFK",645,-1,1016,3,259,273.027,59
"267","2015-01-02 07:00",5,"UA","EWR",653,2,1016,3,259,273.027,59
"268","2015-01-02 07:00",5,"WN","LGA",655,2,1016,3,259,273.027,59
"269","2015-01-02 07:00",5,"B6","JFK",659,-8,1016,3,259,273.027,59
"270","2015-01-02 07:00",5,"VX","LGA",700,-8,1016,3,259,273.027,59
"271","2015-01-02 07:00",5,"AA","JFK",700,15,1016,3,259,273.027,59
"272","2015-01-02 07:00",5,"AS","EWR",700,2,1016,3,259,273.027,59
"273","2015-01-02 07:00",5,"UA","EWR",724,2,1016,3,259,273.027,59
"274","2015-01-02 07:00",5,"UA","EWR",725,-7,1016,3,259,273.027,59
"275","2015-01-02 07:00",5,"B6","LGA",729,-8,1016,3,259,273.027,59
"276","2015-01-02 08:00",5,"AA","LGA",730,-9,1016,3,261,272.405,62
"277","2015-01-02 08:00",5,"AA","LGA",730,-9,1016,3,261,272.405,62
"278","2015-01-02 08:00",5,"AA","LGA",730,-5,1016,3,261,272.405,62
"279","2015-01-02 08:00",5,"DL","JFK",737,-6,1016,3,261,272.405,62
"280","2015-01-02 08:00",5,"B6","JFK",740,-5,1016,3,261,272.405,62
"281","2015-01-02 08:00",5,"UA","LGA",745,-5,1016,3,261,272.405,62
"282","2015-01-02 08:00",5,"UA","EWR",750,-3,1016,3,261,272.405,62
"283","2015-01-02 08:00",5,"MQ","LGA",750,39,1016,3,261,272.405,62
"284","2015-01-02 08:00",5,"EV","EWR",757,-5,1016,3,261,272.405,62
"285","2015-01-02 08:00",5,"AA","EWR",759,-1,1016,3,261,272.405,62
"286","2015-01-02 08:00",5,"DL","LGA",759,0,1016,3,261,272.405,62
"287","2015-01-02 08:00",5,"UA","EWR",800,-3,1016,3,261,272.405,62
"288","2015-01-02 08:00",5,"UA","EWR",800,7,1016,3,261,272.405,62
"289","2015-01-02 08:00",5,"B6","JFK",800,-2,1016,3,261,272.405,62
"290","2015-01-02 08:00",5,"B6","JFK",800,-1,1016,3,261,272.405,62
"291","2015-01-02 08:00",5,"DL","LGA",800,0,1016,3,261,272.405,62
"292","2015-01-02 08:00",5,"US","EWR",805,-1,1016,3,261,272.405,62
"293","2015-01-02 08:00",5,"DL","JFK",810,-4,1016,3,261,272.405,62
"294","2015-01-02 08:00",5,"US","JFK",815,3,1016,3,261,272.405,62
"295","2015-01-02 08:00",5,"AA","LGA",815,-7,1016,3,261,272.405,62
"296","2015-01-02 08:00",5,"B6","JFK",815,-4,1016,3,261,272.405,62
"297","2015-01-02 08:00",5,"DL","JFK",815,35,1016,3,261,272.405,62
"298","2015-01-02 08:00",5,"EV","EWR",820,-10,1016,3,261,272.405,62
"299","2015-01-02 08:00",5,"B6","JFK",825,-8,1016,3,261,272.405,62
"300","2015-01-02 08:00",5,"DL","JFK",825,47,1016,3,261,272.405,62
"301","2015-01-02 08:00",5,"DL","LGA",829,-3,1016,3,261,272.405,62
"302","2015-01-02 09:00",5,"UA","JFK",830,10,1016,3,261,272.405,62
"303","2015-01-02 09:00",5,"UA","EWR",830,5,1016,3,261,272.405,62
"304","2015-01-02 09:00",5,"AA","JFK",830,-6,1016,3,261,272.405,62
"305","2015-01-02 09:00",5,"B6","JFK",830,-3,1016,3,261,272.405,62
"306","2015-01-02 09:00",5,"EV","LGA",830,-2,1016,3,261,272.405,62
"307","2015-01-02 09:00",5,"DL","JFK",835,-8,1016,3,261,272.405,62
"308","2015-01-02 09:00",5,"MQ","LGA",835,-11,1016,3,261,272.405,62
"309","2015-01-02 09:00",5,"EV","EWR",836,-3,1016,3,261,272.405,62
"310","2015-01-02 09:00",5,"UA","LGA",845,-6,1016,3,261,272.405,62
"311","2015-01-02 09:00",5,"US","LGA",845,-3,1016,3,261,272.405,62
"312","2015-01-02 09:00",5,"DL","JFK",845,4,1016,3,261,272.405,62
"313","2015-01-02 09:00",5,"EV","EWR",854,56,1016,3,261,272.405,62
"314","2015-01-02 09:00",5,"UA","EWR",900,3,1016,3,261,272.405,62
"315","2015-01-02 09:00",5,"AA","EWR",900,-4,1016,3,261,272.405,62
"316","2015-01-02 09:00",5,"DL","LGA",900,0,1016,3,261,272.405,62
"317","2015-01-02 09:00",5,"B6","EWR",900,12,1016,3,261,272.405,62
"318","2015-01-02 09:00",5,"MQ","JFK",900,0,1016,3,261,272.405,62
"319","2015-01-02 09:00",5,"DL","LGA",905,300,1016,3,261,272.405,62
"320","2015-01-02 09:00",5,"B6","JFK",910,-11,1016,3,261,272.405,62
"321","2015-01-02 09:00",5,"B6","JFK",912,-2,1016,3,261,272.405,62
"322","2015-01-02 09:00",5,"B6","JFK",914,7,1016,3,261,272.405,62
"323","2015-01-02 09:00",5,"B6","JFK",920,-6,1016,3,261,272.405,62
"324","2015-01-02 09:00",5,"UA","EWR",924,4,1016,3,261,272.405,62
